0.	0.
0.002	2.8806169122944272e-11
0.004	2.3044934868625595e-10
0.006	7.777665372692825e-10
0.008	1.843594720423978e-9
0.01	3.600770870577442e-9
0.012	6.22213194693385e-9
0.014	9.880514895375778e-9
0.016	1.4748756648364897e-8
0.018000000000000002	2.0999694124842073e-8
0.02	2.88061642301268e-8
0.022	3.8341003855816106e-8
0.024	4.9777049879682714e-8
0.026000000000000002	6.328713916557258e-8
0.028	7.904410856330191e-8
0.03	9.722079490855344e-8
0.032	1.1799003502277216e-7
0.034	1.4152466571306018e-7
0.036000000000000004	1.6799752377207115e-7
0.038	1.9758144597790398e-7
0.04	2.3044926909399617e-7
0.042	2.667738298690156e-7
0.044	3.067279650367526e-7
0.046	3.504845113160115e-7
0.048	3.982163054104998e-7
0.05	4.500961840087192e-7
0.052000000000000005	5.062969837838538e-7
0.054	5.669915413936582e-7
0.056	6.323526934803467e-7
0.058	7.025532766704783e-7
0.06	7.777661275748441e-7
0.062	8.581640827883531e-7
0.064	9.439199788899159e-7
0.066	1.0352066524423304e-6
0.068	1.132196939992163e-6
0.07	1.235063678069635e-6
0.07200000000000001	1.3439797031885005e-6
0.074	1.4591178518459295e-6
0.076	1.5806509605223912e-6
0.078	1.708751865681528e-6
0.08	1.8435934037700395e-6
0.082	1.9853484112175585e-6
0.084	2.1341897244365305e-6
0.08600000000000001	2.290290179822088e-6
0.088	2.453822613751927e-6
0.09	2.6249598625861885e-6
0.092	2.8038747626673215e-6
0.094	2.9907401503199677e-6
0.096	3.1857288618508283e-6
0.098	3.389013733548539e-6
0.1	3.600767601683541e-6
0.10200000000000001	3.8211633025079504e-6
0.10400000000000001	4.050373672255429e-6
0.106	4.288571547141055e-6
0.108	4.535929763361192e-6
0.11	4.792621157093351e-6
0.112	5.058818564496063e-6
0.114	5.334694821708742e-6
0.116	5.6204227648515514e-6
0.11800000000000001	5.916175230025267e-6
0.12	6.2221250533111426e-6
0.122	6.538445070770776e-6
0.124	6.865308118445958e-6
0.126	7.202887032358549e-6
0.128	7.551354648510325e-6
0.13	7.91088380288285e-6
0.132	8.281647331437332e-6
0.134	8.663818070114463e-6
0.136	9.057568854834307e-6
0.138	9.463072521496128e-6
0.14	9.880501905978262e-6
